Row_ID,Order_ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Profit,Discount,City,State,Postal Code,Region,Product_ID,Category,Sub_Category,Product Name,Sales,Quantity
9127,CA-2016-157028,11/28/16,12-03-2016,Standard Class,MA-17995,Michelle Arnett,3.4776,0,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2
9128,CA-2018-112473,5/25/18,06-01-2018,Standard Class,JL-15505,Jeremy Lonsdale,-11.2806,0.2,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3
9129,US-2018-147655,09-04-2018,09-05-2018,First Class,AS-10045,Aaron Smayling,-58.716,0.7,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7
9130,CA-2017-130911,3/24/17,3/26/17,Second Class,DC-12850,Dan Campbell,-241.176,0.5,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3
9131,CA-2017-130911,3/24/17,3/26/17,Second Class,DC-12850,Dan Campbell,1.6324,0.2,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2
9132,CA-2018-100055,5/28/18,06-01-2018,Standard Class,MD-17860,Michael Dominguez,9.8856,0,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2
9133,CA-2018-100055,5/28/18,06-01-2018,Standard Class,MD-17860,Michael Dominguez,36.2877,0,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3
9134,CA-2016-157805,8/31/16,09-04-2016,Standard Class,RH-19510,Rick Huthwaite,41.697,0.2,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPTelephone,555.96,5
9135,CA-2017-124254,04-12-2017,4/17/17,Standard Class,TB-21175,Thomas Boland,-22.6716,0.2,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3
9136,CA-2017-124254,04-12-2017,4/17/17,Standard Class,TB-21175,Thomas Boland,-5.1984,0.2,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1
9137,CA-2017-124254,04-12-2017,4/17/17,Standard Class,TB-21175,Thomas Boland,3.4668,0.2,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3
9138,CA-2015-123400,02-02-2015,02-09-2015,Standard Class,EB-13930,Eric Barreto,-12.224,0.7,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2
9139,CA-2015-123400,02-02-2015,02-09-2015,Standard Class,EB-13930,Eric Barreto,13.572,0.2,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5
9140,CA-2015-106971,09-02-2015,09-08-2015,Standard Class,BM-11785,Bryan Mills,95.1888,0.2,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,LogitechGaming G510s - Keyboard,475.944,7
9141,CA-2018-123029,9/30/18,10-02-2018,Second Class,BT-11530,Bradley Talbott,47.994,0,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2
9142,CA-2017-139409,09-05-2017,09-07-2017,First Class,FW-14395,Fred Wasserman,12.208,0,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4
9143,US-2018-166688,5/20/18,5/26/18,Standard Class,RD-19480,Rick Duston,3.0044,0.2,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2
9144,US-2018-166688,5/20/18,5/26/18,Standard Class,RD-19480,Rick Duston,70.1955,0.2,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9
9145,US-2018-166688,5/20/18,5/26/18,Standard Class,RD-19480,Rick Duston,18.821,0,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5
9146,CA-2016-126970,9/20/16,9/24/16,Standard Class,TP-21130,Theone Pippenger,-4.4928,0.8,Naperville,Illinois,60540,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.808,3
9147,US-2017-165505,1/23/17,1/27/17,Standard Class,CB-12535,Claudia Bergmann,42.9914,0,Burlington,Vermont,nan,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2
9148,US-2017-165505,1/23/17,1/27/17,Standard Class,CB-12535,Claudia Bergmann,2.7336,0,Burlington,Vermont,nan,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,6
9149,US-2017-165505,1/23/17,1/27/17,Standard Class,CB-12535,Claudia Bergmann,406.7154,0,Burlington,Vermont,nan,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29,13
9150,US-2015-157070,06-01-2015,06-06-2015,Standard Class,QJ-19255,Quincy Jones,66.5088,0,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4
9151,US-2015-157070,06-01-2015,06-06-2015,Standard Class,QJ-19255,Quincy Jones,12.376,0.1,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5
9152,US-2016-106873,9/24/16,9/29/16,Second Class,KM-16720,Kunst Miller,2.3686,0.2,Avondale,Arizona,85323,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2
9153,US-2016-106873,9/24/16,9/29/16,Second Class,KM-16720,Kunst Miller,1.45,0.2,Avondale,Arizona,85323,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2
9154,US-2016-106873,9/24/16,9/29/16,Second Class,KM-16720,Kunst Miller,1.8522,0.2,Avondale,Arizona,85323,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,16.464,7
9155,CA-2017-132990,08-01-2017,08-03-2017,Second Class,KM-16660,Khloe Miller,3.1382,0.2,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2
9156,CA-2015-102645,1/23/15,1/28/15,Standard Class,IM-15055,Ionia McGrath,19.2384,0,Las Vegas,Nevada,89115,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6
9157,CA-2015-134215,08-04-2015,08-08-2015,Standard Class,ML-17395,Marina Lichtenstein,27.5292,0,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2
9158,CA-2015-134215,08-04-2015,08-08-2015,Standard Class,ML-17395,Marina Lichtenstein,124.6752,0,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13
9159,CA-2015-134215,08-04-2015,08-08-2015,Standard Class,ML-17395,Marina Lichtenstein,104.7222,0,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9
9160,CA-2017-118934,08-09-2017,8/14/17,Standard Class,GH-14410,Gary Hansen,-3.0366,0.7,Hendersonville,Tennessee,37075,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3
9161,CA-2017-118934,08-09-2017,8/14/17,Standard Class,GH-14410,Gary Hansen,-7.92,0.7,Hendersonville,Tennessee,37075,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5
9162,CA-2017-160108,12-08-2017,12-12-2017,Standard Class,AG-10900,Arthur Gainer,32.4688,0,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7
9163,CA-2017-160108,12-08-2017,12-12-2017,Standard Class,AG-10900,Arthur Gainer,176.8026,0,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3
9164,CA-2016-164007,06-08-2016,06-12-2016,Standard Class,MG-17695,Maureen Gnade,0.7425,0.2,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3
9165,CA-2016-164007,06-08-2016,06-12-2016,Standard Class,MG-17695,Maureen Gnade,-393.602,0.8,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2
9166,CA-2017-100300,6/24/17,6/26/17,Second Class,MJ-17740,Max Jones,503.64,0.2,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4
9167,CA-2017-100300,6/24/17,6/26/17,Second Class,MJ-17740,Max Jones,50.328,0,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1
9168,CA-2017-100300,6/24/17,6/26/17,Second Class,MJ-17740,Max Jones,72.432,0,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3
9169,CA-2017-140571,3/15/17,3/19/17,Standard Class,SJ-20125,Sanjit Jacobs,147.0896,0,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14
9170,CA-2017-140571,3/15/17,3/19/17,Standard Class,SJ-20125,Sanjit Jacobs,21.0128,0,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2
9171,US-2017-155768,12-01-2017,12-01-2017,Same Day,LB-16795,Laurel Beltran,1.598,0,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2
9172,US-2017-155768,12-01-2017,12-01-2017,Same Day,LB-16795,Laurel Beltran,22.992,0,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1
9173,US-2017-155768,12-01-2017,12-01-2017,Same Day,LB-16795,Laurel Beltran,222.588,0,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3
9174,US-2017-155768,12-01-2017,12-01-2017,Same Day,LB-16795,Laurel Beltran,11.2308,0,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3
9175,CA-2018-119424,06-12-2018,6/14/18,Second Class,SB-20185,Sarah Brown,8.997,0.2,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3
9176,CA-2018-119424,06-12-2018,6/14/18,Second Class,SB-20185,Sarah Brown,9.3312,0,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3
9177,CA-2017-118178,3/19/17,3/24/17,Standard Class,CC-12610,Corey Catlett,-20.724,0.7,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3
9178,CA-2017-166618,11/14/17,11/18/17,Standard Class,DP-13000,Darren Powers,3.9144,0,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2
9179,CA-2017-166618,11/14/17,11/18/17,Standard Class,DP-13000,Darren Powers,6.149,0,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1
9180,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,44.2425,0.2,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conferencephone,707.88,3
9181,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,4.1832,0.2,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3
9182,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,11.673,0.2,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3
9183,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,7.8064,0,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4
9184,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,11.5432,0,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2
9185,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,15.525,0,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1
9186,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,25.898,0.2,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1
9187,CA-2018-156776,08-07-2018,08-11-2018,Standard Class,JL-15505,Jeremy Lonsdale,412.468,0,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5
9188,US-2016-130512,8/21/16,8/25/16,Standard Class,SM-20320,Sean Miller,-0.6976,0.2,Allentown,Pennsylvania,18103,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.488,2
9189,US-2016-130512,8/21/16,8/25/16,Standard Class,SM-20320,Sean Miller,3.8024,0.2,Allentown,Pennsylvania,18103,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4
9190,US-2016-130512,8/21/16,8/25/16,Standard Class,SM-20320,Sean Miller,-165.768,0.2,Allentown,Pennsylvania,18103,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6
9191,US-2016-130512,8/21/16,8/25/16,Standard Class,SM-20320,Sean Miller,-82.99,0.7,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2
9192,US-2016-130512,8/21/16,8/25/16,Standard Class,SM-20320,Sean Miller,15.49,0.2,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2
9193,CA-2016-141810,11-02-2016,11-07-2016,Standard Class,BB-10990,Barry Blumstein,-46.9952,0.8,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7
9194,CA-2016-141810,11-02-2016,11-07-2016,Standard Class,BB-10990,Barry Blumstein,38.7792,0.2,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2
9195,CA-2015-146843,11/30/15,12-06-2015,Standard Class,PB-19150,Philip Brown,3.5994,0.2,Avondale,Arizona,85323,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7
9196,CA-2015-146843,11/30/15,12-06-2015,Standard Class,PB-19150,Philip Brown,-16.614,0.2,Avondale,Arizona,85323,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4
9197,CA-2015-103310,05-10-2015,5/15/15,Standard Class,GM-14680,Greg Matthias,19.1808,0,San Jose,California,95123,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2
9198,CA-2015-103310,05-10-2015,5/15/15,Standard Class,GM-14680,Greg Matthias,125.3,0.2,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5
9199,CA-2015-103310,05-10-2015,5/15/15,Standard Class,GM-14680,Greg Matthias,11.0808,0,San Jose,California,95123,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6
9200,CA-2015-103310,05-10-2015,5/15/15,Standard Class,GM-14680,Greg Matthias,32.098,0.2,San Jose,California,95123,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1
9201,CA-2017-152688,10/17/17,10/20/17,First Class,NR-18550,Nick Radford,12.098,0,Perth Amboy,New Jersey,8861,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1
9202,CA-2017-152688,10/17/17,10/20/17,First Class,NR-18550,Nick Radford,148.5106,0,Perth Amboy,New Jersey,8861,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1
9203,CA-2017-153836,10/30/17,11-03-2017,Standard Class,EH-13765,Edward Hooks,10.0632,0.2,New York City,New York,10011,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3
9204,CA-2017-153836,10/30/17,11-03-2017,Standard Class,EH-13765,Edward Hooks,32.186,0,New York City,New York,10011,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5
9205,CA-2017-104689,12-01-2017,12-05-2017,Standard Class,FH-14365,Fred Hopkins,6.912,0,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8
9206,CA-2017-146423,4/21/17,4/21/17,Same Day,BT-11680,Brian Thompson,4.4892,0,Milford,Connecticut,6460,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3
9207,CA-2017-146423,4/21/17,4/21/17,Same Day,BT-11680,Brian Thompson,24.8832,0,Milford,Connecticut,6460,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8
9208,CA-2018-140781,08-03-2018,08-07-2018,Standard Class,AB-10105,Adrian Barton,7.4655,0.2,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3
9209,CA-2018-141747,08-03-2018,08-08-2018,Second Class,SC-20230,Scot Coram,4.1756,0,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1
9210,CA-2018-142776,12-11-2018,12/14/18,Second Class,RS-19870,Roy Skaria,3.4944,0,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1
9211,CA-2018-142776,12-11-2018,12/14/18,Second Class,RS-19870,Roy Skaria,2.592,0,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3
9212,CA-2016-167479,3/14/16,3/19/16,Standard Class,AI-10855,Arianne Irving,9.3312,0,Roseville,California,95661,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3
9213,CA-2015-144071,12-08-2015,12/15/15,Standard Class,DJ-13420,Denny Joy,11.1664,0,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2
9214,CA-2015-144071,12-08-2015,12/15/15,Standard Class,DJ-13420,Denny Joy,28.5984,0,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3
9215,US-2018-120908,9/30/18,10-02-2018,First Class,BF-10975,Barbara Fisher,6.9741,0.2,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7
9216,CA-2017-152646,11/21/17,11/26/17,Standard Class,TH-21235,Tiffany House,15.552,0,Los Angeles,California,90049,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5
9217,CA-2018-103765,11/24/18,11/30/18,Standard Class,JG-15310,Jason Gross,-24.7716,0.8,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1
9218,US-2018-118157,11/14/18,11/17/18,First Class,AW-10930,Arthur Wiediger,7.4872,0,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2
9219,US-2016-164238,8/16/16,8/20/16,Standard Class,JW-15955,Joni Wasserman,3.3516,0.2,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.688,7
9220,US-2016-164238,8/16/16,8/20/16,Standard Class,JW-15955,Joni Wasserman,-204.9996,0.5,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3
9221,CA-2018-103212,10/13/18,10/14/18,First Class,MH-18025,Michelle Huthwaite,5.2029,0,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3
9222,CA-2018-103212,10/13/18,10/14/18,First Class,MH-18025,Michelle Huthwaite,346.0396,0,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4
9223,CA-2018-103212,10/13/18,10/14/18,First Class,MH-18025,Michelle Huthwaite,12.4416,0,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4
9224,CA-2018-121160,11-04-2018,11-04-2018,Same Day,FM-14290,Frank Merwin,-13.188,0.8,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6
9225,CA-2018-121160,11-04-2018,11-04-2018,Same Day,FM-14290,Frank Merwin,-2.3232,0.8,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2
9226,CA-2018-121160,11-04-2018,11-04-2018,Same Day,FM-14290,Frank Merwin,-6.4232,0.8,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4
9227,CA-2018-121160,11-04-2018,11-04-2018,Same Day,FM-14290,Frank Merwin,-12.5286,0.2,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3
9228,CA-2018-140515,3/19/18,3/24/18,Standard Class,GZ-14545,George Zrebassa,106.7808,0,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7
9229,CA-2015-153619,11-03-2015,11-03-2015,Same Day,TC-21535,Tracy Collins,3.36,0,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4
9230,CA-2018-133718,7/23/18,7/26/18,First Class,TB-21520,Tracy Blumstein,5.5071,0.2,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3
9231,CA-2018-133718,7/23/18,7/26/18,First Class,TB-21520,Tracy Blumstein,27.9936,0,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9
9232,CA-2015-148383,12/27/15,12/31/15,Standard Class,RP-19390,Resi Plking,-694.2936,0.7,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6
9233,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,31.2444,0,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9
9234,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,0.9468,0,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3
9235,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,68.198,0.2,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4
9236,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,5.2332,0,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7
9237,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,28.4364,0.2,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3
9238,CA-2017-126732,09-02-2017,09-06-2017,Standard Class,LR-16915,Lena Radford,2.5592,0.2,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1
9239,CA-2018-138156,02-11-2018,2/14/18,First Class,MM-17260,Magdelene Morse,-3.6892,0.2,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2
9240,CA-2018-110310,10/27/18,11-02-2018,Standard Class,NB-18655,Nona Balk,20.5842,0.2,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7
9241,CA-2018-110310,10/27/18,11-02-2018,Standard Class,NB-18655,Nona Balk,-3.9249,0.7,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3
9242,CA-2018-110310,10/27/18,11-02-2018,Standard Class,NB-18655,Nona Balk,0.5754,0.2,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3
9243,CA-2015-113271,07-09-2015,7/14/15,Standard Class,DS-13030,Darrin Sayre,4.6488,0.2,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6
9244,CA-2015-113271,07-09-2015,7/14/15,Standard Class,DS-13030,Darrin Sayre,7.049,0.15,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1
9245,CA-2015-113271,07-09-2015,7/14/15,Standard Class,DS-13030,Darrin Sayre,2.224,0,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2
